show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,year_added,month_added,day_added
s2013,TV Show,The Barrier,Not Given,Spain,9/11/2020,2020,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas",2020,9,11
s2014,TV Show,The Duchess,Not Given,United Kingdom,9/11/2020,2020,TV-MA,1 Season,"British TV Shows, International TV Shows, TV Comedies",2020,9,11
s2022,TV Show,Greenleaf,Not Given,United States,9/10/2020,2020,TV-14,5 Seasons,TV Dramas,2020,9,10
s2693,Movie,LA Originals,Not Given,United States,4/10/2020,2020,TV-MA,92 min,"Documentaries, International Movies, Music & Musicals",2020,4,10
s2033,TV Show,Get Organized with The Home Edit,Not Given,United States,9/9/2020,2020,TV-PG,1 Season,Reality TV,2020,9,9
s2038,TV Show,Record of Youth,Not Given,South Korea,9/8/2020,2020,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2020,9,8
s2043,TV Show,Cleverman,Not Given,Australia,9/5/2020,2017,TV-MA,1 Season,"TV Dramas, TV Sci-Fi & Fantasy, TV Thrillers",2020,9,5
s1984,TV Show,Dragon's Dogma,Not Given,Pakistan,9/17/2020,2020,TV-MA,1 Season,"Anime Series, International TV Shows",2020,9,17
s2045,TV Show,Away,Not Given,United States,9/4/2020,2020,TV-14,1 Season,"Romantic TV Shows, TV Dramas, TV Sci-Fi & Fantasy",2020,9,4
s2048,TV Show,Spirit Riding Free: Riding Academy,Not Given,United States,9/4/2020,2020,TV-Y7,2 Seasons,Kids' TV,2020,9,4
s2054,TV Show,Young Wallander,Not Given,United Kingdom,9/3/2020,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2020,9,3
s2055,TV Show,Chef's Table: BBQ,Not Given,United States,9/2/2020,2020,TV-14,1 Season,"Docuseries, Reality TV",2020,9,2
s2063,TV Show,Blue Exorcist,Not Given,Japan,9/1/2020,2017,TV-MA,2 Seasons,"Anime Series, International TV Shows",2020,9,1
s2064,TV Show,Bookmarks,Not Given,United States,9/1/2020,2020,TV-Y,1 Season,Kids' TV,2020,9,1
s2065,TV Show,Borgen,Not Given,Denmark,9/1/2020,2012,TV-MA,3 Seasons,"International TV Shows, TV Dramas",2020,9,1
s2067,TV Show,Erased,Not Given,Japan,9/1/2020,2016,TV-14,1 Season,"Anime Series, International TV Shows, TV Thrillers",2020,9,1
s2069,TV Show,Felipe Esparza: Bad Decisions,Not Given,United States,9/1/2020,2020,TV-MA,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",2020,9,1
s2071,TV Show,Heidi,Not Given,France,9/1/2020,2020,TV-Y7,1 Season,Kids' TV,2020,9,1
s2079,TV Show,The Promised Neverland,Not Given,Japan,9/1/2020,2019,TV-14,1 Season,"Anime Series, International TV Shows, TV Thrillers",2020,9,1
s2086,TV Show,I AM A KILLER: RELEASED,Not Given,United Kingdom,8/28/2020,2020,TV-MA,1 Season,"British TV Shows, Crime TV Shows, Docuseries",2020,8,28
s2087,TV Show,Masaba Masaba,Not Given,India,8/28/2020,2020,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",2020,8,28
s2090,TV Show,Aggretsuko,Not Given,Japan,8/27/2020,2020,TV-14,3 Seasons,"Anime Series, International TV Shows",2020,8,27
s2094,TV Show,Her Mother's Killer,Not Given,Colombia,8/26/2020,2020,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas",2020,8,26
s2097,TV Show,Million Dollar Beach House,Not Given,United States,8/26/2020,2020,TV-MA,1 Season,Reality TV,2020,8,26
s2099,TV Show,Emily's Wonder Lab,Not Given,United States,8/25/2020,2020,TV-Y,1 Season,Kids' TV,2020,8,25
s2100,TV Show,Trinkets,Not Given,United States,8/25/2020,2020,TV-MA,2 Seasons,"TV Dramas, Teen TV Shows",2020,8,25
s2103,TV Show,Ojos in d' House,Not Given,Nigeria,8/22/2020,2013,TV-G,1 Season,"International TV Shows, TV Comedies",2020,8,22
s2106,TV Show,Hoops,Not Given,United States,8/21/2020,2020,TV-MA,1 Season,TV Comedies,2020,8,21
s2107,TV Show,Rust Valley Restorers,Not Given,Canada,8/21/2020,2020,TV-14,3 Seasons,"International TV Shows, Reality TV",2020,8,21
s2110,Movie,John Was Trying to Contact Aliens,Not Given,United States,8/20/2020,2020,TV-PG,17 min,"Documentaries, LGBTQ Movies",2020,8,20
s2113,TV Show,DeMarcus Family Rules,Not Given,United States,8/19/2020,2020,TV-14,1 Season,Reality TV,2020,8,19
s2114,TV Show,High Score,Not Given,United States,8/19/2020,2020,TV-14,1 Season,"Docuseries, Science & Nature TV",2020,8,19
s2119,TV Show,Glitch Techs,Not Given,United States,8/17/2020,2020,TV-Y7,2 Seasons,Kids' TV,2020,8,17
s2123,TV Show,Stranger,Not Given,South Korea,8/16/2020,2020,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, Korean TV Shows",2020,8,16
s2125,TV Show,Rita,Not Given,Denmark,8/15/2020,2020,TV-MA,5 Seasons,"International TV Shows, TV Comedies, TV Dramas",2020,8,15
s2126,TV Show,Takki,Not Given,Saudi Arabia,8/15/2020,2014,TV-14,2 Seasons,"International TV Shows, TV Dramas",2020,8,15
s2128,TV Show,3%,Not Given,Brazil,8/14/2020,2020,TV-MA,4 Seasons,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy",2020,8,14
s2134,TV Show,Teenage Bounty Hunters,Not Given,United States,8/14/2020,2020,TV-MA,1 Season,"Crime TV Shows, TV Comedies, TV Dramas",2020,8,14
s2135,TV Show,The Great Heist,Not Given,Colombia,8/14/2020,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2020,8,14
s2136,TV Show,The Legend of Korra,Not Given,United States,8/14/2020,2014,TV-Y7,4 Seasons,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",2020,8,14
s2137,TV Show,Zoids Wild,Not Given,Japan,8/14/2020,2018,TV-Y7,1 Season,"Anime Series, Kids' TV",2020,8,14
s2102,TV Show,Baewatch: Parental Guidance,Not Given,Pakistan,8/22/2020,2019,TV-MA,1 Season,"British TV Shows, Reality TV, Romantic TV Shows",2020,8,22
s2145,TV Show,GAME ON: A Comedy Crossover Event,Not Given,United States,8/10/2020,2020,TV-G,1 Season,"Kids' TV, TV Comedies",2020,8,10
s2146,TV Show,Terrace House: Tokyo 2019-2020,Not Given,Japan,8/10/2020,2019,TV-MA,2 Seasons,"International TV Shows, Reality TV",2020,8,10
s2149,TV Show,The Governor,Not Given,Nigeria,8/8/2020,2016,TV-14,1 Season,"International TV Shows, TV Dramas",2020,8,8
s2152,TV Show,High Seas,Not Given,Spain,8/7/2020,2020,TV-MA,3 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2020,8,7
s2154,TV Show,Sing On! Germany,Not Given,Germany,8/7/2020,2020,TV-PG,1 Season,"International TV Shows, Reality TV",2020,8,7
s2157,TV Show,Tiny Creatures,Not Given,United States,8/7/2020,2020,TV-PG,1 Season,"Docuseries, Science & Nature TV, TV Action & Adventure",2020,8,7
s2158,TV Show,Wizards: Tales of Arcadia,Not Given,United States,8/7/2020,2020,TV-Y7,1 Season,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",2020,8,7
s2159,TV Show,Word Party Songs,Not Given,United States,8/7/2020,2020,TV-Y,1 Season,Kids' TV,2020,8,7
s2161,TV Show,Ever After High,Not Given,Canada,8/6/2020,2016,TV-Y7,5 Seasons,Kids' TV,2020,8,6
s2163,TV Show,The Rain,Not Given,Denmark,8/6/2020,2020,TV-MA,3 Seasons,"International TV Shows, TV Dramas, TV Mysteries",2020,8,6
s2166,TV Show,World's Most Wanted,Not Given,United States,8/5/2020,2020,TV-14,1 Season,"Crime TV Shows, Docuseries, International TV Shows",2020,8,5
s2169,TV Show,Mystery Lab,Not Given,Brazil,8/4/2020,2020,TV-PG,1 Season,"Docuseries, International TV Shows, Science & Nature TV",2020,8,4
s2171,TV Show,Immigration Nation,Not Given,United States,8/3/2020,2020,TV-MA,1 Season,Docuseries,2020,8,3
s2175,TV Show,My Perfect Landing,Not Given,Canada,8/1/2020,2020,TV-G,1 Season,Kids' TV,2020,8,1
s2176,TV Show,Nagi-Asu: A Lull in the Sea,Not Given,Japan,8/1/2020,2014,TV-14,1 Season,"Anime Series, Romantic TV Shows, Teen TV Shows",2020,8,1
s2179,TV Show,The Next Step,Not Given,Canada,8/1/2020,2018,TV-G,1 Season,"Kids' TV, Reality TV, TV Dramas",2020,8,1
s2153,TV Show,Selling Sunset,Not Given,Pakistan,8/7/2020,2020,TV-MA,3 Seasons,Reality TV,2020,8,7
s2182,TV Show,Transformers Rescue Bots Academy,Not Given,United States,8/1/2020,2020,TV-Y,2 Seasons,Kids' TV,2020,8,1
s2185,TV Show,Get Even,Not Given,United Kingdom,7/31/2020,2020,TV-PG,1 Season,"British TV Shows, Crime TV Shows, International TV Shows",2020,7,31
s2190,TV Show,Sugar Rush,Not Given,United States,7/31/2020,2020,TV-PG,3 Seasons,Reality TV,2020,7,31
s2191,TV Show,The Umbrella Academy,Not Given,United States,7/31/2020,2020,TV-14,2 Seasons,"TV Action & Adventure, TV Mysteries, TV Sci-Fi & Fantasy",2020,7,31
s2193,TV Show,Transformers: War For Cybertron Trilogy,Not Given,United States,7/30/2020,2020,TV-Y7,1 Season,Anime Series,2020,7,30
s2202,TV Show,Last Chance U,Not Given,United States,7/28/2020,2020,TV-MA,5 Seasons,Docuseries,2020,7,28
s2204,TV Show,Shameless (U.S.),Not Given,United States,7/26/2020,2019,TV-MA,10 Seasons,"TV Comedies, TV Dramas",2020,7,26
s2213,TV Show,Sing On! Spain,Not Given,Spain,7/24/2020,2020,TV-G,1 Season,"International TV Shows, Reality TV, Spanish-Language TV Shows",2020,7,24
s2218,TV Show,Fear City: New York vs The Mafia,Not Given,United States,7/22/2020,2020,TV-MA,1 Season,"Crime TV Shows, Docuseries",2020,7,22
s2219,TV Show,Norsemen,Not Given,Norway,7/22/2020,2020,TV-MA,3 Seasons,"International TV Shows, TV Comedies",2020,7,22
s2224,TV Show,Killer Women with Piers Morgan,Not Given,United Kingdom,7/19/2020,2017,TV-MA,1 Season,"British TV Shows, Crime TV Shows, Docuseries",2020,7,19
s2226,TV Show,Gigantosaurus,Not Given,France,7/18/2020,2019,TV-Y,1 Season,Kids' TV,2020,7,18
s2227,TV Show,Single Wives,Not Given,Australia,7/18/2020,2018,TV-MA,1 Season,"Reality TV, Romantic TV Shows",2020,7,18
s2228,TV Show,Cursed,Not Given,United Kingdom,7/17/2020,2020,TV-MA,1 Season,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",2020,7,17
s2230,TV Show,In The Dark,Not Given,United States,7/17/2020,2020,TV-14,2 Seasons,"Crime TV Shows, TV Dramas",2020,7,17
s2231,TV Show,Kissing Game,Not Given,Brazil,7/17/2020,2020,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries",2020,7,17
s2236,TV Show,Dark Desire,Not Given,Mexico,7/15/2020,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2020,7,15
s2238,TV Show,Skin Decision: Before and After,Not Given,United States,7/15/2020,2020,TV-MA,1 Season,"Reality TV, Science & Nature TV",2020,7,15
s2239,TV Show,Sunny Bunnies,Not Given,Belarus,7/15/2020,2016,TV-Y,2 Seasons,"British TV Shows, Kids' TV, TV Comedies",2020,7,15
s2247,TV Show,Down to Earth with Zac Efron,Not Given,United States,7/10/2020,2020,TV-PG,1 Season,"Docuseries, Reality TV, Science & Nature TV",2020,7,10
s2250,TV Show,The Epic Tales of Captain Underpants in Space,Not Given,United States,7/10/2020,2020,TV-Y7,1 Season,"Kids' TV, TV Action & Adventure, TV Comedies",2020,7,10
s2254,TV Show,Japan Sinks: 2020,Not Given,Japan,7/9/2020,2020,TV-MA,1 Season,"Anime Series, International TV Shows",2020,7,9
s2255,TV Show,The Protector,Not Given,Turkey,7/9/2020,2020,TV-MA,4 Seasons,"International TV Shows, Romantic TV Shows, TV Action & Adventure",2020,7,9
s2256,TV Show,Was It Love?,Not Given,South Korea,7/9/2020,2020,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2020,7,9
s2259,TV Show,Stateless,Not Given,Australia,7/8/2020,2020,TV-MA,1 Season,"International TV Shows, TV Dramas",2020,7,8
s2293,TV Show,Little Singham,Not Given,India,7/4/2020,2020,TV-Y7,2 Seasons,"Kids' TV, TV Comedies",2020,7,4
s2294,TV Show,Cable Girls,Not Given,Spain,7/3/2020,2019,TV-MA,6 Seasons,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",2020,7,3
s2298,TV Show,JU-ON: Origins,Not Given,Japan,7/3/2020,2020,TV-MA,1 Season,"International TV Shows, TV Horror, TV Mysteries",2020,7,3
s2299,TV Show,Southern Survival,Not Given,United States,7/3/2020,2020,TV-PG,1 Season,Reality TV,2020,7,3
s2300,TV Show,The Baby-Sitters Club,Not Given,United States,7/3/2020,2020,TV-G,1 Season,"Kids' TV, TV Dramas",2020,7,3
s2304,TV Show,Warrior Nun,Not Given,United States,7/2/2020,2020,TV-MA,1 Season,"TV Action & Adventure, TV Mysteries, TV Sci-Fi & Fantasy",2020,7,2
s2306,TV Show,21 Again,Not Given,United Kingdom,7/1/2020,2019,TV-MA,1 Season,"British TV Shows, Reality TV",2020,7,1
s2307,TV Show,A Touch of Green,Not Given,Taiwan,7/1/2020,2016,TV-MA,1 Season,"International TV Shows, TV Dramas",2020,7,1
s2314,TV Show,Say I Do,Not Given,United States,7/1/2020,2020,TV-14,1 Season,"Reality TV, Romantic TV Shows",2020,7,1
s2321,TV Show,BNA,Not Given,Japan,6/30/2020,2020,TV-14,1 Season,"Anime Series, International TV Shows",2020,6,30
s2323,TV Show,Homemade,Not Given,Chile,6/30/2020,2020,TV-MA,1 Season,"International TV Shows, TV Dramas",2020,6,30
s2328,TV Show,Dark,Not Given,Germany,6/27/2020,2020,TV-MA,3 Seasons,"Crime TV Shows, International TV Shows, TV Dramas",2020,6,27
s2330,TV Show,All For Love,Not Given,Colombia,6/26/2020,2020,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",2020,6,26
s2332,TV Show,Home Game,Not Given,United States,6/26/2020,2020,TV-MA,1 Season,Docuseries,2020,6,26
s2335,Movie,Seven (Tamil),Not Given,India,6/26/2020,2019,TV-MA,111 min,"Dramas, International Movies, Romantic Movies",2020,6,26
s2338,TV Show,Twogether,Not Given,South Korea,6/26/2020,2020,TV-G,1 Season,"International TV Shows, Korean TV Shows, Reality TV",2020,6,26
s2344,TV Show,Crazy Delicious,Not Given,United Kingdom,6/24/2020,2020,TV-PG,1 Season,"British TV Shows, International TV Shows, Reality TV",2020,6,24
s2347,TV Show,"Roswell, New Mexico",Not Given,United States,6/23/2020,2020,TV-14,2 Seasons,"Classic & Cult TV, TV Dramas, TV Sci-Fi & Fantasy",2020,6,23
s2350,TV Show,It's Okay to Not Be Okay,Not Given,South Korea,6/21/2020,2020,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2020,6,21
s2353,TV Show,Babies,Not Given,United States,6/19/2020,2020,TV-14,2 Seasons,"Docuseries, Science & Nature TV",2020,6,19
s2356,Movie,Disclosure,Not Given,United States,6/19/2020,2020,TV-MA,108 min,"Documentaries, LGBTQ Movies",2020,6,19
s2358,TV Show,Floor Is Lava,Not Given,United States,6/19/2020,2020,TV-PG,1 Season,Reality TV,2020,6,19
s2360,TV Show,Most Beautiful Thing,Not Given,Brazil,6/19/2020,2020,TV-MA,2 Seasons,"International TV Shows, Romantic TV Shows, TV Dramas",2020,6,19
s2363,TV Show,The Politician,Not Given,United States,6/19/2020,2020,TV-MA,2 Seasons,"TV Comedies, TV Dramas, Teen TV Shows",2020,6,19
s2379,TV Show,The Order,Not Given,United States,6/18/2020,2020,TV-MA,2 Seasons,"International TV Shows, TV Dramas, TV Horror",2020,6,18
s2384,TV Show,The Chase,Not Given,United States,6/15/2020,2015,TV-PG,2 Seasons,Reality TV,2020,6,15
s2385,Movie,The Show Must Go On: The Queen + Adam Lambert Story,Not Given,United Kingdom,6/15/2020,2019,TV-MA,85 min,"Documentaries, Music & Musicals",2020,6,15
s2389,TV Show,Alexa & Katie,Not Given,United States,6/13/2020,2020,TV-G,4 Seasons,"Kids' TV, TV Comedies",2020,6,13
s2391,TV Show,How to Get Away with Murder,Not Given,United States,6/13/2020,2020,TV-14,6 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",2020,6,13
s2396,TV Show,F is for Family,Not Given,United States,6/12/2020,2020,TV-MA,4 Seasons,TV Comedies,2020,6,12
s2397,TV Show,Frank Elstner: Just One Last Question,Not Given,Germany,6/12/2020,2020,TV-MA,1 Season,"International TV Shows, Stand-Up Comedy & Talk Shows",2020,6,12
s2401,TV Show,The Search,Not Given,Mexico,6/12/2020,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2020,6,12
s2402,TV Show,The Woods,Not Given,Poland,6/12/2020,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2020,6,12
s2405,TV Show,Curon,Not Given,Italy,6/10/2020,2020,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Horror",2020,6,10
s2407,TV Show,Lenox Hill,Not Given,United States,6/10/2020,2020,TV-MA,1 Season,"Docuseries, Reality TV, Science & Nature TV",2020,6,10
s2409,TV Show,My Mister,Not Given,South Korea,6/10/2020,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows",2020,6,10
s2410,TV Show,Reality Z,Not Given,Brazil,6/10/2020,2020,TV-MA,1 Season,"International TV Shows, TV Horror, TV Mysteries",2020,6,10
s2416,TV Show,Queen of the South,Not Given,United States,6/6/2020,2018,TV-MA,4 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas",2020,6,6
s2418,TV Show,13 Reasons Why,Not Given,United States,6/5/2020,2020,TV-MA,4 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",2020,6,5
s2423,TV Show,Queer Eye,Not Given,United States,6/5/2020,2020,TV-14,5 Seasons,Reality TV,2020,6,5
s2427,TV Show,BAKI,Not Given,Japan,6/4/2020,2020,TV-MA,3 Seasons,"Anime Series, International TV Shows",2020,6,4
s2450,TV Show,Megalobox,Not Given,Japan,6/1/2020,2018,TV-MA,1 Season,"Anime Series, International TV Shows",2020,6,1
s2451,TV Show,Midnight Diner,Not Given,Japan,6/1/2020,2014,TV-MA,3 Seasons,"International TV Shows, TV Dramas",2020,6,1
s2453,TV Show,My Shy Boss,Not Given,South Korea,6/1/2020,2017,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2020,6,1
s2454,TV Show,Revolutionary Love,Not Given,South Korea,6/1/2020,2017,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2020,6,1
s2460,TV Show,Space Force,Not Given,United States,5/29/2020,2020,TV-MA,1 Season,TV Comedies,2020,5,29
s2433,TV Show,Alone,Not Given,Pakistan,6/2/2020,2019,TV-14,1 Season,Reality TV,2020,6,2
s2462,TV Show,"Can't Cope, Won't Cope",Not Given,Ireland,5/28/2020,2018,TV-MA,2 Seasons,"TV Comedies, TV Dramas",2020,5,28
s2463,TV Show,Dorohedoro,Not Given,Japan,5/28/2020,2020,TV-MA,1 Season,"Anime Series, International TV Shows",2020,5,28
s2467,TV Show,Mako Mermaids: An H2O Adventure,Not Given,Australia,5/28/2020,2016,TV-G,4 Seasons,"Kids' TV, TV Comedies",2020,5,28
s2473,TV Show,Betaal,Not Given,India,5/24/2020,2020,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Horror",2020,5,24
s2474,TV Show,Dynasty,Not Given,United States,5/23/2020,2019,TV-14,3 Seasons,TV Dramas,2020,5,23
s2477,TV Show,History 101,Not Given,United Kingdom,5/22/2020,2020,TV-14,1 Season,"British TV Shows, Docuseries, International TV Shows",2020,5,22
s2487,TV Show,Mystic Pop-up Bar,Not Given,South Korea,5/21/2020,2020,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Comedies",2020,5,21
s2500,TV Show,The Queen and the Conqueror,Not Given,Colombia,5/20/2020,2020,TV-14,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas",2020,5,20
s2509,TV Show,Sweet Magnolias,Not Given,United States,5/19/2020,2020,TV-14,1 Season,"Romantic TV Shows, TV Dramas",2020,5,19
s2515,TV Show,The Big Flower Fight,Not Given,United Kingdom,5/18/2020,2020,TV-PG,1 Season,"British TV Shows, International TV Shows, Reality TV",2020,5,18
s2516,TV Show,Patriot Act with Hasan Minhaj,Not Given,United States,5/17/2020,2020,TV-MA,6 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies",2020,5,17
s2524,TV Show,Madam Secretary,Not Given,United States,5/15/2020,2019,TV-PG,6 Seasons,TV Dramas,2020,5,15
s2525,TV Show,Magic for Humans,Not Given,United States,5/15/2020,2020,TV-14,3 Seasons,"Reality TV, TV Comedies",2020,5,15
s2526,TV Show,Parasyte: The Maxim,Not Given,Japan,5/15/2020,2014,TV-MA,1 Season,"Anime Series, International TV Shows, TV Horror",2020,5,15
s2600,TV Show,El señor de los Cielos,Not Given,United States,4/30/2020,2019,TV-MA,7 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2020,4,30
s2527,TV Show,She-Ra and the Princesses of Power,Not Given,United States,5/15/2020,2020,TV-Y7,5 Seasons,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",2020,5,15
s2529,TV Show,Strangers from Hell,Not Given,South Korea,5/15/2020,2019,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Horror",2020,5,15
s2530,TV Show,The Wiggles,Not Given,Australia,5/15/2020,2015,TV-Y,2 Seasons,Kids' TV,2020,5,15
s2531,TV Show,White Lines,Not Given,United Kingdom,5/15/2020,2020,TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows",2020,5,15
s2547,TV Show,Bordertown,Not Given,Finland,5/11/2020,2019,TV-MA,3 Seasons,"Crime TV Shows, International TV Shows, TV Dramas",2020,5,11
s2552,TV Show,Dead to Me,Not Given,United States,5/8/2020,2020,TV-MA,2 Seasons,"TV Comedies, TV Dramas",2020,5,8
s2553,TV Show,Restaurants on the Edge,Not Given,Canada,5/8/2020,2020,TV-14,2 Seasons,"International TV Shows, Reality TV",2020,5,8
s2555,TV Show,The Hollow,Not Given,Canada,5/8/2020,2020,TV-Y7,2 Seasons,"Kids' TV, TV Thrillers",2020,5,8
s2581,TV Show,Hollywood,Not Given,United States,5/1/2020,2020,TV-MA,1 Season,TV Dramas,2020,5,1
s2584,TV Show,Masha and the Bear,Not Given,Russia,5/1/2020,2019,TV-Y,4 Seasons,Kids' TV,2020,5,1
s2586,TV Show,Medici: Masters of Florence,Not Given,Italy,5/1/2020,2019,TV-MA,3 Seasons,"International TV Shows, TV Dramas",2020,5,1
